Date,BBL.BK,TTB.BK,KBANK.BK,PTTEP.BK,PTT.BK,CPALL.BK,CENTEL.BK,TISCO.BK,CBG.BK,LH.BK
2023-05-17,157.09580993652344,1.4700000286102295,133.5,140.80044555664062,31.75,63.0,49.25,92.14778137207031,70.16227722167969,8.297618865966797
2023-05-18,159.5658721923828,1.4700000286102295,134.0,144.6980438232422,31.5,62.5,49.75,93.1280746459961,66.92784118652344,8.395237922668457
2023-05-19,158.08383178710938,1.5099999904632568,132.5,144.21084594726562,31.25,61.75,49.25,93.61822509765625,67.17664337158203,8.395237922668457
2023-05-22,157.58981323242188,1.5,133.0,143.2364501953125,31.25,62.0,49.5,93.37315368652344,68.66946411132812,8.492856979370117
2023-05-23,159.0718536376953,1.5700000524520874,134.5,144.6980438232422,31.5,62.25,50.0,93.61822509765625,69.16706848144531,8.590476036071777
2023-05-24,160.55389404296875,1.5499999523162842,136.0,146.15963745117188,31.5,63.25,51.5,94.35344696044922,66.43023681640625,8.492856979370117
2023-05-25,161.0478973388672,1.5800000429153442,134.5,144.6980438232422,31.25,62.75,51.5,94.35344696044922,67.17664337158203,8.444046974182129
2023-05-26,161.0478973388672,1.5800000429153442,132.5,139.33885192871094,31.0,63.25,51.5,94.35344696044922,67.42544555664062,8.444046974182129
2023-05-29,162.03591918945312,1.5800000429153442,132.5,140.80044555664062,31.0,63.25,50.75,94.59851837158203,66.43023681640625,8.395237922668457
2023-05-30,161.0478973388672,1.600000023841858,130.0,139.8260498046875,30.75,63.5,49.75,94.84358978271484,65.93263244628906,8.346428871154785
2023-05-31,161.0478973388672,1.5800000429153442,129.5,135.928466796875,30.0,63.75,50.25,94.59851837158203,66.18143463134766,8.297618865966797
2023-06-01,161.0478973388672,1.6200000047683716,129.0,135.44126892089844,30.0,63.25,49.75,95.08866882324219,64.6886215209961,8.248808860778809
2023-06-02,162.03591918945312,1.6699999570846558,131.5,138.85165405273438,30.25,63.25,49.5,94.59851837158203,65.43502807617188,8.199999809265137
2023-06-06,159.5658721923828,1.649999976158142,132.0,141.28765869140625,30.75,63.25,49.25,94.10836791992188,62.94700622558594,8.248808860778809
2023-06-07,158.5778350830078,1.6699999570846558,132.0,146.15963745117188,30.75,62.5,49.25,94.59851837158203,63.444610595703125,8.346428871154785
2023-06-08,161.0478973388672,1.6699999570846558,133.5,148.10842895507812,31.75,63.0,50.0,94.84358978271484,65.18622589111328,8.444046974182129
2023-06-09,161.0478973388672,1.659999966621399,132.5,147.62123107910156,31.75,63.25,49.75,94.84358978271484,64.6886215209961,8.395237922668457
2023-06-12,161.0478973388672,1.6100000143051147,132.0,145.6724395751953,31.5,63.5,49.75,94.84358978271484,66.92784118652344,8.346428871154785
2023-06-13,161.5419158935547,1.6399999856948853,132.5,148.10842895507812,31.5,64.0,50.5,95.333740234375,66.92784118652344,8.297618865966797
2023-06-14,161.0478973388672,1.6299999952316284,132.5,148.10842895507812,31.5,64.25,50.0,95.08866882324219,70.41107940673828,8.346428871154785
2023-06-15,160.05987548828125,1.6200000047683716,130.5,147.134033203125,31.25,64.25,49.5,94.59851837158203,68.66946411132812,8.346428871154785
2023-06-16,159.0718536376953,1.6200000047683716,130.5,149.0828399658203,31.75,64.5,48.75,94.59851837158203,67.92304992675781,8.346428871154785
2023-06-19,159.0718536376953,1.6200000047683716,130.0,146.64683532714844,31.5,64.0,48.25,94.84358978271484,67.42544555664062,8.297618865966797
2023-06-20,159.5658721923828,1.600000023841858,130.0,147.134033203125,31.5,64.25,48.25,94.59851837158203,67.17664337158203,8.248808860778809
2023-06-21,161.0478973388672,1.590000033378601,130.0,145.6724395751953,31.75,63.25,48.0,95.08866882324219,64.93742370605469,8.199999809265137
2023-06-22,160.55389404296875,1.590000033378601,129.5,145.18524169921875,31.5,62.25,47.25,94.35344696044922,63.19580841064453,8.199999809265137
2023-06-23,160.55389404296875,1.590000033378601,130.0,145.6724395751953,31.75,61.75,46.75,94.10836791992188,63.444610595703125,8.199999809265137
2023-06-26,161.0478973388672,1.600000023841858,130.0,143.2364501953125,31.5,62.0,46.25,94.35344696044922,61.205387115478516,8.102380752563477
2023-06-27,159.5658721923828,1.5800000429153442,129.0,141.7748565673828,31.5,61.5,46.0,94.35344696044922,61.95179748535156,8.102380752563477
2023-06-28,153.63772583007812,1.5299999713897705,127.5,139.8260498046875,31.25,61.5,46.25,93.86329650878906,62.200599670410156,8.004761695861816
2023-06-29,154.62574768066406,1.5,128.0,144.6980438232422,32.75,61.0,47.0,94.35344696044922,63.94221496582031,8.053570747375488
2023-06-30,157.58981323242188,1.5499999523162842,129.5,146.15963745117188,33.5,62.5,49.5,95.08866882324219,65.18622589111328,8.248808860778809
2023-07-03,157.58981323242188,1.5399999618530273,131.0,147.62123107910156,33.5,63.0,48.25,94.59851837158203,64.4398193359375,8.248808860778809
2023-07-04,158.5778350830078,1.5700000524520874,133.5,147.134033203125,33.75,63.75,49.0,95.08866882324219,64.93742370605469,8.248808860778809
2023-07-05,157.09580993652344,1.5499999523162842,134.5,149.0828399658203,34.0,63.25,48.5,95.333740234375,63.94221496582031,8.199999809265137
2023-07-06,154.13172912597656,1.5399999618530273,131.5,147.134033203125,33.75,62.5,47.25,94.35344696044922,63.19580841064453,8.199999809265137
2023-07-07,154.13172912597656,1.5399999618530273,129.5,146.64683532714844,33.75,62.75,46.75,94.59851837158203,63.94221496582031,8.199999809265137
2023-07-10,154.62574768066406,1.5399999618530273,130.5,148.10842895507812,34.0,63.0,47.25,94.10836791992188,63.19580841064453,8.151190757751465
2023-07-11,156.1077880859375,1.5399999618530273,131.5,148.10842895507812,34.0,62.75,47.0,94.35344696044922,63.94221496582031,8.199999809265137
2023-07-12,155.1197509765625,1.5199999809265137,130.5,151.03163146972656,34.25,62.5,45.25,94.10836791992188,64.6886215209961,8.199999809265137
2023-07-13,154.62574768066406,1.5299999713897705,131.5,152.9804229736328,34.25,62.0,44.5,94.35344696044922,67.42544555664062,8.199999809265137
2023-07-14,156.1077880859375,1.559999942779541,132.5,154.4420166015625,35.0,62.75,44.75,95.333740234375,68.91826629638672,8.297618865966797
2023-07-17,158.08383178710938,1.590000033378601,134.5,151.03163146972656,34.5,63.25,45.75,95.08866882324219,68.91826629638672,8.346428871154785
2023-07-18,161.0478973388672,1.6399999856948853,135.5,152.49322509765625,34.75,63.0,45.5,95.82389068603516,68.42066192626953,8.248808860778809
2023-07-19,162.03591918945312,1.6299999952316284,134.5,153.46762084960938,34.5,62.75,45.0,95.333740234375,70.16227722167969,8.297618865966797
2023-07-20,162.03591918945312,1.649999976158142,133.5,151.51882934570312,34.0,62.75,45.0,95.333740234375,69.4158706665039,8.248808860778809
2023-07-21,162.52993774414062,1.690000057220459,129.0,153.95481872558594,34.75,63.5,44.5,95.82389068603516,71.15748596191406,8.346428871154785
2023-07-24,165.98802185058594,1.6699999570846558,124.5,155.41641235351562,34.5,63.0,43.75,96.06896209716797,69.6646728515625,8.297618865966797
2023-07-25,166.48204040527344,1.6799999475479126,124.5,156.39080810546875,35.0,61.75,43.75,96.06896209716797,70.65988159179688,8.346428871154785
2023-07-26,169.44610595703125,1.7000000476837158,123.0,155.41641235351562,35.0,61.75,44.75,97.2943344116211,70.90868377685547,8.346428871154785
2023-07-27,167.9640655517578,1.690000057220459,125.0,155.41641235351562,34.75,62.75,46.5,97.5394058227539,72.89910125732422,8.297618865966797
2023-07-31,169.44610595703125,1.7200000286102295,126.0,155.41641235351562,35.0,63.5,47.25,98.51969909667969,72.40149688720703,8.297618865966797
2023-08-02,166.48204040527344,1.690000057220459,125.5,158.33961486816406,35.25,63.0,46.75,97.5394058227539,70.90868377685547,8.248808860778809
2023-08-03,165.0,1.649999976158142,123.0,155.41641235351562,34.75,61.25,45.5,96.80418395996094,70.41107940673828,8.199999809265137
2023-08-04,165.98802185058594,1.690000057220459,122.0,157.8524169921875,34.75,60.75,46.25,97.04925537109375,70.65988159179688,8.199999809265137
2023-08-07,170.4341278076172,1.7100000381469727,123.0,158.82681274414062,34.75,60.0,46.25,97.78447723388672,70.90868377685547,8.199999809265137
2023-08-08,167.9640655517578,1.690000057220459,123.0,156.8780059814453,34.75,59.0,46.25,97.04925537109375,70.41107940673828,8.151190757751465
2023-08-09,170.9281463623047,1.7100000381469727,127.0,158.82681274414062,35.0,59.75,47.0,97.5394058227539,71.90389251708984,8.151190757751465
2023-08-10,172.41017150878906,1.7100000381469727,127.0,162.23719787597656,35.75,59.75,46.5,97.04925537109375,71.40628814697266,8.199999809265137
2023-08-11,171.42214965820312,1.75,128.0,161.75,35.75,61.5,48.5,97.2943344116211,74.39191436767578,8.248808860778809
2023-08-15,169.44610595703125,1.7400000095367432,127.0,161.5,36.0,62.0,42.5,97.04925537109375,73.6455078125,8.151190757751465
2023-08-16,168.95208740234375,1.7699999809265137,126.5,160.5,35.75,62.5,41.0,97.5394058227539,75.38712310791016,8.151190757751465
2023-08-17,168.95208740234375,1.7599999904632568,127.5,158.0,36.0,62.5,43.0,97.04925537109375,77.62635040283203,8.151190757751465
2023-08-18,168.95208740234375,1.7699999809265137,128.5,158.5,36.0,62.0,42.25,97.5394058227539,75.63592529296875,8.151190757751465
2023-08-21,168.95208740234375,1.7699999809265137,129.0,160.5,36.0,62.5,42.75,98.02955627441406,77.12873840332031,8.151190757751465
2023-08-22,168.95208740234375,1.7799999713897705,130.0,159.0,36.25,64.5,43.75,98.02955627441406,83.59760284423828,8.248808860778809
2023-08-23,167.9640655517578,1.7999999523162842,132.5,158.0,35.75,65.75,43.25,98.02955627441406,83.0999984741211,8.199999809265137
2023-08-24,164.5059814453125,1.7200000286102295,131.0,157.5,35.5,65.5,44.25,97.78447723388672,85.5,8.25
2023-08-25,165.49400329589844,1.7599999904632568,132.0,159.0,35.5,65.5,44.75,99.99014282226562,85.75,8.300000190734863
2023-08-28,167.47006225585938,1.7699999809265137,133.0,160.0,35.75,65.25,46.25,100.48029327392578,85.25,8.350000381469727
2023-08-29,168.4580841064453,1.7599999904632568,132.0,160.0,36.0,65.75,47.25,100.48029327392578,85.75,8.350000381469727
2023-08-30,168.95208740234375,1.7400000095367432,131.5,163.0,35.5,65.25,47.25,101.46058654785156,85.5,8.350000381469727
2023-08-31,167.47006225585938,1.7100000381469727,130.5,158.5,34.75,65.25,47.75,100.97044372558594,86.0,8.300000190734863
2023-09-01,166.97604370117188,1.7000000476837158,129.5,162.5,35.0,65.25,47.0,99.99014282226562,85.75,8.25
2023-09-04,165.98802185058594,1.7000000476837158,130.5,161.5,34.75,64.5,46.75,99.99014282226562,87.25,8.25
2023-09-05,165.0,1.6799999475479126,130.0,161.0,34.75,64.0,46.5,99.5,82.5,8.350000381469727
2023-09-06,168.0,1.7300000190734863,131.0,166.0,35.25,64.25,46.5,100.5,82.5,8.399999618530273
2023-09-07,167.0,1.7200000286102295,130.5,167.0,35.0,64.5,47.5,99.5,81.75,8.449999809265137
